stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
1757,1757,Redd/Russell,001800 REDD & RUSSELL,30.227114,-97.787154,,https://www.capmetro.org/stopdetail/index.php?stop=1757,,,,0,Southwest,Nearside,REDD,RUSSELL,126
1759,1759,1301 Redd/Gillis,001301 REDD & GILLIS,30.223675,-97.782793,,https://www.capmetro.org/stopdetail/index.php?stop=1759,,,,0,Southeast,Mid-Block,REDD,GILLIS,119
1760,1760,4309 Banister/Casey,004309 BANISTER & CASEY,30.225706,-97.780674,,https://www.capmetro.org/stopdetail/index.php?stop=1760,,,,0,Northeast,Farside,BANISTER,CASEY,29
1761,1761,Banister/Ben White SE Corner,004200 BANISTER & BEN WHITE,30.227290,-97.779633,,https://www.capmetro.org/stopdetail/index.php?stop=1761,,,,0,Southeast,Nearside,BANISTER,BEN WHITE,30
1762,1762,Banister/Summer Oaks,004000 BANISTER & SUMMER OAKS,30.229708,-97.777993,,https://www.capmetro.org/stopdetail/index.php?stop=1762,,,,0,Northeast,Mid-Block,BANISTER,SUMMER OAKS,27
1763,1763,3803 Garden Villa/Banister,003803 GARDEN VILLA & BANISTER,30.230185,-97.773487,,https://www.capmetro.org/stopdetail/index.php?stop=1763,,,,0,Northeast,Mid-Block,GARDEN VILLA,BANISTER,29
1764,1764,Garden Villa/South Center,003700 GARDEN VILLA & SOUTH CENTER,30.231689,-97.772529,,https://www.capmetro.org/stopdetail/index.php?stop=1764,,,,0,Southeast,Nearside,GARDEN VILLA,SOUTH CENTER,29
1766,1766,3401 Garden Villa/Cardinal,003401 GARDEN VILLA & CARDINAL,30.234270,-97.770890,,https://www.capmetro.org/stopdetail/index.php?stop=1766,,,,0,Southeast,Nearside,GARDEN VILLA,CARDINAL,28
1767,1767,1008 Barton Skyway/Locke,001008 BARTON SKYWAY & LOCKE,30.236267,-97.769888,,https://www.capmetro.org/stopdetail/index.php?stop=1767,,,,0,Northeast,Nearside,BARTON SKYWAY,LOCKE,302
1768,1768,2901 Raywood/Weathers,002901 RAYWOOD & WEATHERS,30.238523,-97.769749,,https://www.capmetro.org/stopdetail/index.php?stop=1768,,,,0,Southeast,Nearside,RAYWOOD,WEATHERS,26
1769,1769,2801 Raywood/Locke,002801 RAYWOOD & LOCKE,30.239921,-97.769036,,https://www.capmetro.org/stopdetail/index.php?stop=1769,,,,0,Southeast,Nearside,RAYWOOD,LOCKE,24
1770,1770,Cumberland/S. 5th,001000 CUMBERLAND & 5TH,30.239818,-97.766179,,https://www.capmetro.org/stopdetail/index.php?stop=1770,,,,0,Southwest,Nearside,CUMBERLAND,5TH,116
1772,1772,S. 5th/Live Oak,002100 5TH & LIVE OAK,30.246100,-97.763411,,https://www.capmetro.org/stopdetail/index.php?stop=1772,,,,0,Southeast,Nearside,5TH,LIVE OAK,29
1773,1773,1901 S 5th/Mary,001901 5TH & MARY,30.248199,-97.762089,,https://www.capmetro.org/stopdetail/index.php?stop=1773,,,,0,Southeast,Nearside,5TH,MARY,28
1774,1774,Annie/Bouldin,000800 ANNIE & BOULDIN,30.248678,-97.759937,,https://www.capmetro.org/stopdetail/index.php?stop=1774,,,,0,Southeast,Farside,ANNIE,BOULDIN,108
1775,1775,1601 Bouldin/Monroe,001601 BOULDIN & MONROE,30.250582,-97.758707,,https://www.capmetro.org/stopdetail/index.php?stop=1775,,,,0,Southeast,Nearside,BOULDIN,MONROE,20
1776,1776,1401 Bouldin/Elizabeth,001401 BOULDIN & ELIZABETH,30.252104,-97.757885,,https://www.capmetro.org/stopdetail/index.php?stop=1776,,,,0,Southeast,Nearside,BOULDIN,ELIZABETH,29
1778,1778,1007 Bouldin/Columbus,001007 BOULDIN & COLUMBUS,30.254593,-97.756351,,https://www.capmetro.org/stopdetail/index.php?stop=1778,,,,0,Southeast,Nearside,BOULDIN,COLUMBUS,27
1779,1779,703 Bouldin/Post Oak,000703 BOULDIN & POST OAK,30.257521,-97.754706,,https://www.capmetro.org/stopdetail/index.php?stop=1779,,,,0,Southeast,Nearside,BOULDIN,POST OAK,33
1780,1780,501 Bouldin/Barton Springs,000501 BOULDIN & BARTON SPRINGS,30.259371,-97.753515,,https://www.capmetro.org/stopdetail/index.php?stop=1780,,,,0,Southeast,Nearside,BOULDIN,BARTON SPRINGS,27
1781,1781,215 Cesar Chavez/Lavaca,000215 CESAR CHAVEZ & LAVACA,30.263819,-97.746366,,https://www.capmetro.org/stopdetail/index.php?stop=1781,,,,0,Southeast,Mid-Block,CESAR CHAVEZ,LAVACA,108
1784,1784,3805 Red River/38th Half,003805 RED RIVER & 38TH HALF,30.296366,-97.723097,,https://www.capmetro.org/stopdetail/index.php?stop=1784,,,,0,Southeast,Nearside,RED RIVER,38TH HALF,10
1785,1785,3923 Red River/40th,003923 RED RIVER & 40TH,30.298741,-97.722544,,https://www.capmetro.org/stopdetail/index.php?stop=1785,,,,0,Southeast,Nearside,RED RIVER,40TH,12
1787,1787,4309 Red River/44th,004309 RED RIVER & 44TH,30.303319,-97.720483,,https://www.capmetro.org/stopdetail/index.php?stop=1787,,,,0,Southeast,Nearside,RED RIVER,44TH,28
1793,1793,4916 IH 35/50th,004916 IH 35 & 50TH,30.308267,-97.711662,,https://www.capmetro.org/stopdetail/index.php?stop=1793,,,,0,Southwest,Mid-Block,IH 35,50TH,197
1794,1794,Airport/52nd,005100 AIRPORT & 52ND,30.312952,-97.715184,,https://www.capmetro.org/stopdetail/index.php?stop=1794,,,,0,Southeast,Nearside,AIRPORT,52ND,4
1795,1795,5315 Airport/53rd Half,005315 AIRPORT & 53RD HALF,30.314806,-97.714617,,https://www.capmetro.org/stopdetail/index.php?stop=1795,,,,0,Southeast,Nearside,AIRPORT,53RD HALF,23
1796,1796,5617 Airport/Koenig,005617 AIRPORT & KOENIG,30.318440,-97.712869,,https://www.capmetro.org/stopdetail/index.php?stop=1796,,,,0,Southeast,Nearside,AIRPORT,KOENIG,24
1797,1797,5815 Airport/Koenig,005815 AIRPORT & KOENIG,30.322861,-97.714898,,https://www.capmetro.org/stopdetail/index.php?stop=1797,,,,0,Northeast,Mid-Block,AIRPORT,KOENIG,327
1799,1799,1003 Cesar Chavez/San Marcos,001003 CESAR CHAVEZ & SAN MARCOS,30.260385,-97.734196,,https://www.capmetro.org/stopdetail/index.php?stop=1799,,,,0,Southeast,Farside,CESAR CHAVEZ,SAN MARCOS,112
1801,1801,1403 Cesar Chavez/Navasota,001403 CESAR CHAVEZ & NAVASOTA,30.258990,-97.730180,,https://www.capmetro.org/stopdetail/index.php?stop=1801,,,,0,Southeast,Farside,CESAR CHAVEZ,NAVASOTA,112
1802,1802,1605 Cesar Chavez/Comal,001605 CESAR CHAVEZ & COMAL,30.258279,-97.728156,,https://www.capmetro.org/stopdetail/index.php?stop=1802,,,,0,Southeast,Farside,CESAR CHAVEZ,COMAL,112
1805,1805,E. 2nd/Elkhart,002000 2ND & ELKHART,30.257289,-97.722362,,https://www.capmetro.org/stopdetail/index.php?stop=1805,,,,0,Southwest,Nearside,2ND,ELKHART,110
1807,1807,2323 E 2nd/Mildred,002323 2ND & MILDRED,30.255710,-97.717869,,https://www.capmetro.org/stopdetail/index.php?stop=1807,,,,0,Southeast,Mid-Block,2ND,MILDRED,110
1809,1809,2709 E 2nd/San Saba,002709 2ND & SAN SABA,30.254079,-97.713163,,https://www.capmetro.org/stopdetail/index.php?stop=1809,,,,0,Southeast,Mid-Block,2ND,SAN SABA,111
1811,1811,795 Pleasant Valley/Prado,000795 PLEASANT VALLEY & PRADO,30.261742,-97.708819,,https://www.capmetro.org/stopdetail/index.php?stop=1811,,,,0,Southeast,Nearside,PLEASANT VALLEY,PRADO,15
1812,1812,2819 Lyons/Fiesta,002819 LYONS & FIESTA,30.263540,-97.706940,,https://www.capmetro.org/stopdetail/index.php?stop=1812,,,,0,Southwest,Nearside,LYONS,FIESTA,113
1813,1813,Lyons/Tillery,003000 LYONS & TILLERY,30.262478,-97.704033,,https://www.capmetro.org/stopdetail/index.php?stop=1813,,,,0,Southwest,Nearside,LYONS,TILLERY,112
1814,1814,3605 Lyons/Gunter,003605 LYONS & GUNTER,30.261133,-97.700250,,https://www.capmetro.org/stopdetail/index.php?stop=1814,,,,0,Southeast,Farside,LYONS,GUNTER,111
1816,1816,Springdale/Bolm,000917 SPRINGDALE & BOLM,30.261056,-97.698363,,https://www.capmetro.org/stopdetail/index.php?stop=1816,,,,0,Southeast,Nearside,SPRINGDALE,BOLM,30
1817,1817,Bolm/Mansell,004700 BOLM & MANSELL,30.261110,-97.696180,,https://www.capmetro.org/stopdetail/index.php?stop=1817,,,,0,Northwest,Nearside,BOLM,MANSELL,118
1818,1818,5003 Bolm/Airport,005003 BOLM & AIRPORT,30.260130,-97.694087,,https://www.capmetro.org/stopdetail/index.php?stop=1818,,,,0,Southwest,Nearside,BOLM,AIRPORT,121
1819,1819,Bolm/Koerner,005400 BOLM & KOERNER,30.258116,-97.690332,,https://www.capmetro.org/stopdetail/index.php?stop=1819,,,,0,Southwest,Nearside,BOLM,KOERNER,120
1821,1821,Gardner/Calmar,001000 GARDNER & CALMAR,30.256743,-97.683683,,https://www.capmetro.org/stopdetail/index.php?stop=1821,,,,0,Northeast,Mid-Block,GARDNER,CALMAR,29
1822,1822,Gardner/Jain Ln.,001068 GARDNER & JAIN,30.259882,-97.681633,,https://www.capmetro.org/stopdetail/index.php?stop=1822,,,,0,Southwest,Mid-Block,GARDNER,JAIN,29
1823,1823,Gardner/Lotus,001100 GARDNER & LOTUS,30.261656,-97.679482,,https://www.capmetro.org/stopdetail/index.php?stop=1823,,,,0,Southwest,Nearside,GARDNER,LOTUS,68
1824,1824,Lotus/Arthur Stiles,006210 LOTUS & ARTHUR STILES,30.260733,-97.678401,,https://www.capmetro.org/stopdetail/index.php?stop=1824,,,,0,Northeast,Nearside,LOTUS,ARTHUR STILES,126
1828,1828,Gardner Rd/Bolm Rd,000920 GARDNER & BOLM,30.255322,-97.685432,,https://www.capmetro.org/stopdetail/index.php?stop=1828,,,,0,Southwest,Farside,GARDNER,BOLM,207
1829,1829,Gardner/Levander Loop,000700 GARDNER & LEVANDER,30.250887,-97.688100,,https://www.capmetro.org/stopdetail/index.php?stop=1829,,,,0,Northwest,Nearside,GARDNER,LEVANDER,171
1834,1834,Lyons/Gunter,003400 LYONS & GUNTER,30.261530,-97.701030,,https://www.capmetro.org/stopdetail/index.php?stop=1834,,,,0,Northwest,Mid-Block,LYONS,GUNTER,291
1836,1836,3010 Lyons/Tillery,003010 LYONS & TILLERY,30.262854,-97.704687,,https://www.capmetro.org/stopdetail/index.php?stop=1836,,,,0,Northwest,Mid-Block,LYONS,TILLERY,292
1842,1842,2nd/Corta,002300 2ND & CORTA,30.256189,-97.718759,,https://www.capmetro.org/stopdetail/index.php?stop=1842,,,,0,Northeast,Nearside,2ND,CORTA,290
1843,1843,2200 2nd/Robert T Martinez Jr,002200 2ND & ROBERT T MARTINEZ JR,30.256659,-97.720089,,https://www.capmetro.org/stopdetail/index.php?stop=1843,,,,0,Northeast,Nearside,2ND,ROBERT T MARTINEZ JR,295
1844,1844,2nd/Elkhart,002015 2ND & ELKHART,30.257375,-97.722143,,https://www.capmetro.org/stopdetail/index.php?stop=1844,,,,0,Northeast,Nearside,2ND,ELKHART,293
1846,1846,Chalmers/Cesar Chavez,000100 CHALMERS & CESAR CHAVEZ,30.258037,-97.726617,,https://www.capmetro.org/stopdetail/index.php?stop=1846,,,,0,Northwest,Nearside,CHALMERS,CESAR CHAVEZ,292
1847,1847,1600 Cesar Chavez/Comal,001600 CESAR CHAVEZ & COMAL,30.258530,-97.728480,,https://www.capmetro.org/stopdetail/index.php?stop=1847,,,,0,Northeast,Nearside,CESAR CHAVEZ,COMAL,293
1848,1848,1400 Cesar Chavez/Navasota,001400 CESAR CHAVEZ & NAVASOTA,30.259225,-97.730508,,https://www.capmetro.org/stopdetail/index.php?stop=1848,,,,0,Northeast,Nearside,CESAR CHAVEZ,NAVASOTA,292
1849,1849,1200 Cesar Chavez/Waller,001200 CESAR CHAVEZ & WALLER,30.259911,-97.732463,,https://www.capmetro.org/stopdetail/index.php?stop=1849,,,,0,Northeast,Nearside,CESAR CHAVEZ,WALLER,293
1850,1850,1000 Cesar Chavez/San Marcos,001000 CESAR CHAVEZ & SAN MARCOS,30.260578,-97.734380,,https://www.capmetro.org/stopdetail/index.php?stop=1850,,,,0,Northeast,Nearside,CESAR CHAVEZ,SAN MARCOS,292
1864,1864,3513 Jefferson/35th,003513 JEFFERSON & 35TH,30.308330,-97.751132,,https://www.capmetro.org/stopdetail/index.php?stop=1864,,,,0,Northeast,Mid-Block,JEFFERSON,35TH,32
1866,1866,Bull Creek/39th,003800 BULL CREEK & 39TH,30.311658,-97.752215,,https://www.capmetro.org/stopdetail/index.php?stop=1866,,,,0,Southeast,Nearside,BULL CREEK,39TH,332
1871,1871,4419 Bull Creek/45th,004419 BULL CREEK & 45TH,30.320398,-97.753471,,https://www.capmetro.org/stopdetail/index.php?stop=1871,,,,0,Southeast,Nearside,BULL CREEK,45TH,27
1874,1874,5001 Bull Creek/Fresco,005001 BULL CREEK & FRESCO,30.326566,-97.749702,,https://www.capmetro.org/stopdetail/index.php?stop=1874,,,,0,Northeast,Farside,BULL CREEK,FRESCO,27
1876,1876,2824 Hancock/Bull Creek,002824 HANCOCK & BULL CREEK,30.328576,-97.750935,,https://www.capmetro.org/stopdetail/index.php?stop=1876,,,,0,Northwest,Mid-Block,HANCOCK,BULL CREEK,299
1877,1877,Hancock/Frances Place,003000 HANCOCK & FRANCES,30.329875,-97.753562,,https://www.capmetro.org/stopdetail/index.php?stop=1877,,,,0,Northeast,Nearside,HANCOCK,FRANCES,301
1878,1878,3306 Hancock/Balcones,003306 HANCOCK & BALCONES,30.332741,-97.759601,,https://www.capmetro.org/stopdetail/index.php?stop=1878,,,,0,Northwest,Mid-Block,HANCOCK,BALCONES,298
1879,1879,Balcones/Parkcrest,005400 BALCONES & PARKCREST,30.336139,-97.757960,,https://www.capmetro.org/stopdetail/index.php?stop=1879,,,,0,Northeast,Mid-Block,BALCONES,PARKCREST,34
1881,1881,5801 Balcones/Northland,005801 BALCONES & NORTHLAND,30.339491,-97.755649,,https://www.capmetro.org/stopdetail/index.php?stop=1881,,,,0,Northeast,Mid-Block,BALCONES,NORTHLAND,29
1882,1882,6101 Balcones/Northland,006101 BALCONES & NORTHLAND,30.343370,-97.753180,,https://www.capmetro.org/stopdetail/index.php?stop=1882,,,,0,Northeast,Mid-Block,BALCONES,NORTHLAND,29
1884,1884,6805 Wood Hollow/North Hills,006805 WOOD HOLLOW & NORTH HILLS,30.350884,-97.754614,,https://www.capmetro.org/stopdetail/index.php?stop=1884,,,,0,Northeast,Mid-Block,WOOD HOLLOW,NORTH HILLS,21
1885,1885,Wood Hollow/Far West NE Corner,007131 WOOD HOLLOW & FAR WEST,30.353770,-97.752820,,https://www.capmetro.org/stopdetail/index.php?stop=1885,,,,0,Northeast,Farside,WOOD HOLLOW,FAR WEST,29
1886,1886,7131 Wood Hollow/Far West,007131 WOOD HOLLOW & FAR WEST,30.355387,-97.751810,,https://www.capmetro.org/stopdetail/index.php?stop=1886,,,,0,Northeast,Mid-Block,WOOD HOLLOW,FAR WEST,29
1887,1887,3536 Greystone/Wood Hollow,003536 GREYSTONE & WOOD HOLLOW,30.358390,-97.751360,,https://www.capmetro.org/stopdetail/index.php?stop=1887,,,,0,Northwest,Mid-Block,GREYSTONE,WOOD HOLLOW,265
1888,1888,3614 Greystone/Hart,003614 GREYSTONE & HART,30.358820,-97.753630,,https://www.capmetro.org/stopdetail/index.php?stop=1888,,,,0,Northeast,Nearside,GREYSTONE,HART,299
1890,1890,7503 Mesa/Greystone,007503 MESA & GREYSTONE,30.364990,-97.762950,,https://www.capmetro.org/stopdetail/index.php?stop=1890,,,,0,Northeast,Farside,MESA,GREYSTONE,49
1891,1891,Mesa/Myrick,7900 MESA & MYRICK,30.368290,-97.759110,,https://www.capmetro.org/stopdetail/index.php?stop=1891,,,,0,Northeast,Farside,MESA,MYRICK,36
1892,1892,8045 Mesa/Spicewood Springs,008045 MESA & SPICEWOOD SPRINGS,30.371330,-97.757205,,https://www.capmetro.org/stopdetail/index.php?stop=1892,,,,0,Southeast,Nearside,MESA,SPICEWOOD SPRINGS,26
1893,1893,4039 Steck/Mesa,004039 STECK & MESA,30.374040,-97.754970,,https://www.capmetro.org/stopdetail/index.php?stop=1893,,,,0,Southeast,Farside,STECK,MESA,120
1894,1894,3933 Steck/Spicewood,003933 STECK & SPICEWOOD,30.373071,-97.752995,,https://www.capmetro.org/stopdetail/index.php?stop=1894,,,,0,Southeast,Farside,STECK,SPICEWOOD,119
1895,1895,3813 Steck/Greenslope,003813 STECK & GREENSLOPE,30.372660,-97.748930,,https://www.capmetro.org/stopdetail/index.php?stop=1895,,,,0,Southeast,Mid-Block,STECK,GREENSLOPE,118
1896,1896,Steck/Forest Mesa,003700 STECK & FOREST MESA,30.370770,-97.746856,,https://www.capmetro.org/stopdetail/index.php?stop=1896,,,,0,Northwest,Nearside,STECK,FOREST MESA,162
1897,1897,3605 Steck/Forest Mesa,003605 STECK & FOREST MESA,30.369580,-97.745620,,https://www.capmetro.org/stopdetail/index.php?stop=1897,,,,0,Southwest,Mid-Block,STECK,FOREST MESA,117
1898,1898,3519 Steck/Mopac,003519 STECK & MOPAC,30.368750,-97.743870,,https://www.capmetro.org/stopdetail/index.php?stop=1898,,,,0,Southwest,Nearside,STECK,MOPAC,122
1899,1899,3305 Steck/Mopac,003305 STECK & MOPAC,30.366743,-97.739675,,https://www.capmetro.org/stopdetail/index.php?stop=1899,,,,0,Southeast,Mid-Block,STECK,MOPAC,119
1900,1900,Rockwood/Steck,8100 ROCKWOOD & STECK,30.364360,-97.735340,,https://www.capmetro.org/stopdetail/index.php?stop=1900,,,,0,Southwest,Mid-Block,ROCKWOOD,STECK,209
1902,1902,7920 Rockwood/Ashdale,007920 ROCKWOOD & ASHDALE,30.360677,-97.737737,,https://www.capmetro.org/stopdetail/index.php?stop=1902,,,,0,Southwest,Mid-Block,ROCKWOOD,ASHDALE,210
1904,1904,7921 Rockwood/Anderson,007921 ROCKWOOD & ANDERSON,30.360840,-97.737430,,https://www.capmetro.org/stopdetail/index.php?stop=1904,,,,0,Northeast,Mid-Block,ROCKWOOD,ANDERSON,30
1906,1906,Steck/Sandalwood,003000 STECK & SANDALWOOD,30.364974,-97.735546,,https://www.capmetro.org/stopdetail/index.php?stop=1906,,,,0,Northeast,Nearside,STECK,SANDALWOOD,301
1907,1907,3400 Steck/Shoal Creek,003400 STECK & SHOAL CREEK,30.366965,-97.739674,,https://www.capmetro.org/stopdetail/index.php?stop=1907,,,,0,Northwest,Mid-Block,STECK,SHOAL CREEK,299
1909,1909,Steck/Mopac,003500 STECK & MOPAC,30.368976,-97.743943,,https://www.capmetro.org/stopdetail/index.php?stop=1909,,,,0,Northwest,Farside,STECK,MOPAC,302
1910,1910,Steck/Summerside,3650 STECK & SUMMERSIDE,30.370580,-97.746600,,https://www.capmetro.org/stopdetail/index.php?stop=1910,,,,0,Northwest,Mid-Block,STECK,SUMMERSIDE,336
1911,1911,3822 Steck/Greenslope,003822 STECK & GREENSLOPE,30.372920,-97.749170,,https://www.capmetro.org/stopdetail/index.php?stop=1911,,,,0,Northeast,Nearside,STECK,GREENSLOPE,298
1912,1912,3924 Steck/Spicewood,003924 STECK & SPICEWOOD,30.373226,-97.752979,,https://www.capmetro.org/stopdetail/index.php?stop=1912,,,,0,Northeast,Nearside,STECK,SPICEWOOD,299
1913,1913,8140 Mesa/Steck,008140 MESA & STECK,30.373770,-97.756008,,https://www.capmetro.org/stopdetail/index.php?stop=1913,,,,0,Southwest,Farside,MESA,STECK,209
1914,1914,8038 Mesa/Spicewood Springs,008038 MESA & SPICEWOOD SPRINGS,30.371000,-97.757590,,https://www.capmetro.org/stopdetail/index.php?stop=1914,,,,0,Southwest,Farside,MESA,SPICEWOOD SPRINGS,204
1917,1917,3807 Greystone/Chimney Corners,003807 GREYSTONE & CHIMNEY CORNERS,30.360820,-97.757380,,https://www.capmetro.org/stopdetail/index.php?stop=1917,,,,0,Southeast,Farside,GREYSTONE,CHIMNEY CORNERS,142
1918,1918,3615 Greystone/Hart,003615 GREYSTONE & HART,30.358650,-97.753630,,https://www.capmetro.org/stopdetail/index.php?stop=1918,,,,0,Southeast,Farside,GREYSTONE,HART,119
1919,1919,7400 Wood Hollow/Greystone,007400 WOOD HOLLOW & GREYSTONE,30.357750,-97.750790,,https://www.capmetro.org/stopdetail/index.php?stop=1919,,,,0,Southwest,Mid-Block,WOOD HOLLOW,GREYSTONE,174
1920,1920,7200 Wood Hollow/Greystone,007200 WOOD HOLLOW & GREYSTONE,30.355170,-97.752140,,https://www.capmetro.org/stopdetail/index.php?stop=1920,,,,0,Southwest,Mid-Block,WOOD HOLLOW,GREYSTONE,209
1921,1921,Wood Hollow/Far West NW Corner,007100 WOOD HOLLOW & FAR WEST,30.353600,-97.753110,,https://www.capmetro.org/stopdetail/index.php?stop=1921,,,,0,Northwest,Nearside,WOOD HOLLOW,FAR WEST,209
1922,1922,6714 Wood Hollow/Far West,006714 WOOD HOLLOW & FAR WEST,30.350770,-97.754860,,https://www.capmetro.org/stopdetail/index.php?stop=1922,,,,0,Southwest,Mid-Block,WOOD HOLLOW,FAR WEST,201
1923,1923,North Hills/Valleyside SE Corner,003450 NORTH HILLS & VALLEYSIDE,30.348810,-97.753770,,https://www.capmetro.org/stopdetail/index.php?stop=1923,,,,0,Southeast,Farside,NORTH HILLS,VALLEYSIDE,124
1925,1925,5758 Balcones/Hart,005758 BALCONES & HART,30.339599,-97.755793,,https://www.capmetro.org/stopdetail/index.php?stop=1925,,,,0,Southwest,Mid-Block,BALCONES,HART,209
1927,1927,3313 Hancock/Balcones,003313 HANCOCK & BALCONES,30.332659,-97.759700,,https://www.capmetro.org/stopdetail/index.php?stop=1927,,,,0,Southeast,Mid-Block,HANCOCK,BALCONES,118
1928,1928,Hancock/Valley Oak,003200 HANCOCK & VALLEY OAK,30.331464,-97.757150,,https://www.capmetro.org/stopdetail/index.php?stop=1928,,,,0,Southwest,Nearside,HANCOCK,VALLEY OAK,118
1929,1929,Hancock/West Frances Place,003000 HANCOCK & WEST FRANCES,30.329566,-97.753292,,https://www.capmetro.org/stopdetail/index.php?stop=1929,,,,0,Southeast,Mid-Block,HANCOCK,WEST FRANCES,120
1930,1930,2825 Hancock/Fresco,002825 HANCOCK & FRESCO,30.328060,-97.750240,,https://www.capmetro.org/stopdetail/index.php?stop=1930,,,,0,Southeast,Mid-Block,HANCOCK,FRESCO,119
1931,1931,Bull Creek/Hancock,005014 BULL CREEK & HANCOCK,30.327267,-97.749435,,https://www.capmetro.org/stopdetail/index.php?stop=1931,,,,0,Southwest,Farside,BULL CREEK,HANCOCK,205
1932,1932,4748 Bull Creek/49th,004748 BULL CREEK & 49TH,30.324792,-97.750945,,https://www.capmetro.org/stopdetail/index.php?stop=1932,,,,0,Southwest,Farside,BULL CREEK,49TH,216
1933,1933,4700 Bull Creek/Perry,004700 BULL CREEK & PERRY,30.323211,-97.751920,,https://www.capmetro.org/stopdetail/index.php?stop=1933,,,,0,Northwest,Nearside,BULL CREEK,PERRY,208
1935,1935,4318 Bull Creek/44th,004318 BULL CREEK & 44TH,30.318162,-97.755038,,https://www.capmetro.org/stopdetail/index.php?stop=1935,,,,0,Southwest,Mid-Block,BULL CREEK,44TH,208
1936,1936,4220 Bull Creek/Jackson,004220 BULL CREEK & JACKSON,30.316658,-97.754834,,https://www.capmetro.org/stopdetail/index.php?stop=1936,,,,0,Northwest,Nearside,BULL CREEK,JACKSON,157
1938,1938,Bull Creek/38th,003800 BULL CREEK & 38TH,30.311138,-97.752058,,https://www.capmetro.org/stopdetail/index.php?stop=1938,,,,0,Northwest,Nearside,BULL CREEK,38TH,152
1939,1939,3604 Bull Creek/Jefferson,003604 BULL CREEK & JEFFERSON,30.309399,-97.750954,,https://www.capmetro.org/stopdetail/index.php?stop=1939,,,,0,Northwest,Nearside,BULL CREEK,JEFFERSON,148
1956,1956,RBJ Center Stop 1,000021 FESTIVAL BEACH & RBJ CENTER,30.253413,-97.733849,,https://www.capmetro.org/stopdetail/index.php?stop=1956,,,,0,Southeast,Mid-Block,FESTIVAL BEACH,RBJ CENTER,79
1957,1957,Health Center WB,000021 RBJ CENTER & FESTIVAL BEACH,30.252409,-97.734416,,https://www.capmetro.org/stopdetail/index.php?stop=1957,,,,0,Northeast,Mid-Block,RBJ CENTER,FESTIVAL BEACH,253
1959,1959,59 Waller/Holly,000059 WALLER & HOLLY,30.256190,-97.734260,,https://www.capmetro.org/stopdetail/index.php?stop=1959,,,,0,Southeast,Nearside,WALLER,HOLLY,23
1961,1961,Waller/Willow,000086 WALLER & WILLOW,30.258983,-97.732951,,https://www.capmetro.org/stopdetail/index.php?stop=1961,,,,0,Southeast,Nearside,WALLER,WILLOW,21
